"atbatnum","sv_id","des.x","type","start_speed","pitch_type","atbat","b","s","o","start_tfs","start_tfs_zulu","batter","pitcher","des.y","event","b1","b2","b3","score","home_team_runs","away_team_runs","rbi","atbattime100","atbattime","outsatstart","homescore","awayscore","pitchtime100","pitchtime","halfinning","inning","firstpitch","lastpitch","scorediff","situation","li","gamenum"
62,"141021_221200","Ball","B","81.7","CH","62","2","1",1,"030808","2014-10-22T03:08:08Z","543063","525768","Brandon Crawford singles on a line drive to left fielder Alex Gordon.  ","Single",NA,NA,NA,NA,NA,NA,NA,30808,3.13555555555556,1,1,7,221200,22.2,"top","8",22.1877777777778,22.2047222222222,-6,"-4 FALSE FALSE FALSE 1 top 8",0.1,1
62,"141021_221217","In play, no out","X","90.8","FF","62","2","1",1,"030808","2014-10-22T03:08:08Z","543063","525768","Brandon Crawford singles on a line drive to left fielder Alex Gordon.  ","Single",NA,NA,NA,NA,NA,NA,NA,30808,3.13555555555556,1,1,7,221217,22.2047222222222,"top","8",22.1877777777778,22.2047222222222,-6,"-4 FALSE FALSE FALSE 1 top 8",0.1,1
63,"141021_221307","Called Strike","S","90.9","FF","63","2","1",2,"031010","2014-10-22T03:10:10Z","453923","525768","Gregor Blanco pops out to third baseman Mike Moustakas in foul territory.  ","Pop Out",543063,NA,NA,NA,NA,NA,NA,31010,3.16944444444444,1,1,7,221307,22.2186111111111,"top","8",22.2186111111111,22.2361111111111,-6,"-4 TRUE FALSE FALSE 1 top 8",0.2,1
63,"141021_221327","Ball","B","91.4","FF","63","2","1",2,"031010","2014-10-22T03:10:10Z","453923","525768","Gregor Blanco pops out to third baseman Mike Moustakas in foul territory.  ","Pop Out",543063,NA,NA,NA,NA,NA,NA,31010,3.16944444444444,1,1,7,221327,22.2241666666667,"top","8",22.2186111111111,22.2361111111111,-6,"-4 TRUE FALSE FALSE 1 top 8",0.2,1
63,"141021_221350","Ball","B","90.6","FF","63","2","1",2,"031010","2014-10-22T03:10:10Z","453923","525768","Gregor Blanco pops out to third baseman Mike Moustakas in foul territory.  ","Pop Out",543063,NA,NA,NA,NA,NA,NA,31010,3.16944444444444,1,1,7,221350,22.2305555555556,"top","8",22.2186111111111,22.2361111111111,-6,"-4 TRUE FALSE FALSE 1 top 8",0.2,1
63,"141021_221410","In play, out(s)","X","81.4","CH","63","2","1",2,"031010","2014-10-22T03:10:10Z","453923","525768","Gregor Blanco pops out to third baseman Mike Moustakas in foul territory.  ","Pop Out",543063,NA,NA,NA,NA,NA,NA,31010,3.16944444444444,1,1,7,221410,22.2361111111111,"top","8",22.2186111111111,22.2361111111111,-6,"-4 TRUE FALSE FALSE 1 top 8",0.2,1
64,"141021_221500","In play, out(s)","X","91.0","FF","64","0","0",3,"031158","2014-10-22T03:11:58Z","605412","525768","Joe Panik flies out to center fielder Lorenzo Cain.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,31158,3.19944444444444,2,1,7,221500,22.25,"top","8",22.25,22.25,-6,"-4 FALSE FALSE FALSE 2 top 8",0.1,1
65,"141021_221839","Called Strike","S","86.0","FT","65","2","2",1,"031525","2014-10-22T03:15:25Z","519058","425657","Mike Moustakas grounds out, pitcher Javier Lopez to first baseman Brandon Belt.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,31525,3.25694444444444,0,1,7,221839,22.3108333333333,"bottom","8",22.3108333333333,22.3327777777778,-6,"-4 FALSE FALSE FALSE 0 bottom 8",0.7,1
65,"141021_221856","Ball","B","85.9","FT","65","2","2",1,"031525","2014-10-22T03:15:25Z","519058","425657","Mike Moustakas grounds out, pitcher Javier Lopez to first baseman Brandon Belt.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,31525,3.25694444444444,0,1,7,221856,22.3155555555556,"bottom","8",22.3108333333333,22.3327777777778,-6,"-4 FALSE FALSE FALSE 0 bottom 8",0.7,1
65,"141021_221912","Ball","B","78.4","SL","65","2","2",1,"031525","2014-10-22T03:15:25Z","519058","425657","Mike Moustakas grounds out, pitcher Javier Lopez to first baseman Brandon Belt.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,31525,3.25694444444444,0,1,7,221912,22.32,"bottom","8",22.3108333333333,22.3327777777778,-6,"-4 FALSE FALSE FALSE 0 bottom 8",0.7,1
65,"141021_221933","Foul","S","84.8","FT","65","2","2",1,"031525","2014-10-22T03:15:25Z","519058","425657","Mike Moustakas grounds out, pitcher Javier Lopez to first baseman Brandon Belt.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,31525,3.25694444444444,0,1,7,221933,22.3258333333333,"bottom","8",22.3108333333333,22.3327777777778,-6,"-4 FALSE FALSE FALSE 0 bottom 8",0.7,1
65,"141021_221958","In play, out(s)","X","84.9","FT","65","2","2",1,"031525","2014-10-22T03:15:25Z","519058","425657","Mike Moustakas grounds out, pitcher Javier Lopez to first baseman Brandon Belt.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,31525,3.25694444444444,0,1,7,221958,22.3327777777778,"bottom","8",22.3108333333333,22.3327777777778,-6,"-4 FALSE FALSE FALSE 0 bottom 8",0.7,1
66,"141021_222040","Ball","B","83.6","FT","66","1","0",1,"031745","2014-10-22T03:17:45Z","444876","425657","Alcides Escobar singles on a line drive to center fielder Gregor Blanco.  ","Single",NA,NA,NA,NA,NA,NA,NA,31745,3.29583333333333,1,1,7,222040,22.3444444444444,"bottom","8",22.3444444444444,22.3491666666667,-6,"-4 FALSE FALSE FALSE 1 bottom 8",0.4,1
66,"141021_222057","In play, no out","X","83.4","FT","66","1","0",1,"031745","2014-10-22T03:17:45Z","444876","425657","Alcides Escobar singles on a line drive to center fielder Gregor Blanco.  ","Single",NA,NA,NA,NA,NA,NA,NA,31745,3.29583333333333,1,1,7,222057,22.3491666666667,"bottom","8",22.3444444444444,22.3491666666667,-6,"-4 FALSE FALSE FALSE 1 bottom 8",0.4,1
67,"141021_222146","Called Strike","S","84.0","FT","67","0","1",3,"031838","2014-10-22T03:18:38Z","493114","425657","Nori Aoki grounds into a double play, second baseman Joe Panik to shortstop Brandon Crawford to first baseman Brandon Belt.   Alcides Escobar out at 2nd.  ","Grounded Into DP",444876,NA,NA,NA,NA,NA,NA,31838,3.31055555555556,1,1,7,222146,22.3627777777778,"bottom","8",22.3627777777778,22.3683333333333,-6,"-4 TRUE FALSE FALSE 1 bottom 8",0.8,1
67,"141021_222206","In play, out(s)","X","84.5","FT","67","0","1",3,"031838","2014-10-22T03:18:38Z","493114","425657","Nori Aoki grounds into a double play, second baseman Joe Panik to shortstop Brandon Crawford to first baseman Brandon Belt.   Alcides Escobar out at 2nd.  ","Grounded Into DP",444876,NA,NA,NA,NA,NA,NA,31838,3.31055555555556,1,1,7,222206,22.3683333333333,"bottom","8",22.3627777777778,22.3683333333333,-6,"-4 TRUE FALSE FALSE 1 bottom 8",0.8,1
68,"141021_222539","Called Strike","S","91.0","FF","68","1","1",1,"032231","2014-10-22T03:22:31Z","457763","430630","Buster Posey grounds out, third baseman Mike Moustakas to first baseman Eric Hosmer.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,32231,3.37527777777778,0,1,7,222539,22.4275,"top","9",22.4275,22.4394444444444,-6,"-4 FALSE FALSE FALSE 0 top 9",0.1,1
68,"141021_222602","Ball","B","91.8","FF","68","1","1",1,"032231","2014-10-22T03:22:31Z","457763","430630","Buster Posey grounds out, third baseman Mike Moustakas to first baseman Eric Hosmer.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,32231,3.37527777777778,0,1,7,222602,22.4338888888889,"top","9",22.4275,22.4394444444444,-6,"-4 FALSE FALSE FALSE 0 top 9",0.1,1
68,"141021_222622","In play, out(s)","X","84.6","SL","68","1","1",1,"032231","2014-10-22T03:22:31Z","457763","430630","Buster Posey grounds out, third baseman Mike Moustakas to first baseman Eric Hosmer.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,32231,3.37527777777778,0,1,7,222622,22.4394444444444,"top","9",22.4275,22.4394444444444,-6,"-4 FALSE FALSE FALSE 0 top 9",0.1,1
69,"141021_222709","Ball","B","91.5","FF","69","1","0",1,"032402","2014-10-22T03:24:02Z","467055","430630","Pablo Sandoval singles on a sharp ground ball to left fielder Alex Gordon, deflected by third baseman Mike Moustakas.  ","Single",NA,NA,NA,NA,NA,NA,NA,32402,3.40055555555556,1,1,7,222709,22.4525,"top","9",22.4525,22.4569444444444,-6,"-4 FALSE FALSE FALSE 1 top 9",0.1,1
69,"141021_222725","In play, no out","X","86.8","CH","69","1","0",1,"032402","2014-10-22T03:24:02Z","467055","430630","Pablo Sandoval singles on a sharp ground ball to left fielder Alex Gordon, deflected by third baseman Mike Moustakas.  ","Single",NA,NA,NA,NA,NA,NA,NA,32402,3.40055555555556,1,1,7,222725,22.4569444444444,"top","9",22.4525,22.4569444444444,-6,"-4 FALSE FALSE FALSE 1 top 9",0.1,1
70,"141021_222814","Ball","B","85.5","SL","70","4","2",1,"032603","2014-10-22T03:26:03Z","452254","430630","Hunter Pence walks.   Pablo Sandoval to 2nd.  ","Walk",467055,NA,NA,NA,NA,NA,NA,32603,3.43416666666667,1,1,7,222814,22.4705555555556,"top","9",22.4705555555556,22.5113888888889,-6,"-4 TRUE FALSE FALSE 1 top 9",0.1,1
70,"141021_222834","Called Strike","S","92.0","FF","70","4","2",1,"032603","2014-10-22T03:26:03Z","452254","430630","Hunter Pence walks.   Pablo Sandoval to 2nd.  ","Walk",467055,NA,NA,NA,NA,NA,NA,32603,3.43416666666667,1,1,7,222834,22.4761111111111,"top","9",22.4705555555556,22.5113888888889,-6,"-4 TRUE FALSE FALSE 1 top 9",0.1,1
70,"141021_222901","Swinging Strike","S","92.4","FF","70","4","2",1,"032603","2014-10-22T03:26:03Z","452254","430630","Hunter Pence walks.   Pablo Sandoval to 2nd.  ","Walk",467055,NA,NA,NA,NA,NA,NA,32603,3.43416666666667,1,1,7,222901,22.4836111111111,"top","9",22.4705555555556,22.5113888888889,-6,"-4 TRUE FALSE FALSE 1 top 9",0.1,1
70,"141021_222938","Ball","B","84.7","SL","70","4","2",1,"032603","2014-10-22T03:26:03Z","452254","430630","Hunter Pence walks.   Pablo Sandoval to 2nd.  ","Walk",467055,NA,NA,NA,NA,NA,NA,32603,3.43416666666667,1,1,7,222938,22.4938888888889,"top","9",22.4705555555556,22.5113888888889,-6,"-4 TRUE FALSE FALSE 1 top 9",0.1,1
70,"141021_223004","Ball In Dirt","B","83.8","SL","70","4","2",1,"032603","2014-10-22T03:26:03Z","452254","430630","Hunter Pence walks.   Pablo Sandoval to 2nd.  ","Walk",467055,NA,NA,NA,NA,NA,NA,32603,3.43416666666667,1,1,7,223004,22.5011111111111,"top","9",22.4705555555556,22.5113888888889,-6,"-4 TRUE FALSE FALSE 1 top 9",0.1,1
70,"141021_223041","Ball In Dirt","B","92.3","FF","70","4","2",1,"032603","2014-10-22T03:26:03Z","452254","430630","Hunter Pence walks.   Pablo Sandoval to 2nd.  ","Walk",467055,NA,NA,NA,NA,NA,NA,32603,3.43416666666667,1,1,7,223041,22.5113888888889,"top","9",22.4705555555556,22.5113888888889,-6,"-4 TRUE FALSE FALSE 1 top 9",0.1,1
71,"141021_223141","Foul","S","93.5","FF","71","0","1",2,"032853","2014-10-22T03:28:53Z","474832","430630","Brandon Belt grounds into a force out, shortstop Alcides Escobar to second baseman Omar Infante.   Pablo Sandoval to 3rd.    Hunter Pence out at 2nd.    Brandon Belt to 1st.  ","Forceout",452254,467055,NA,NA,NA,NA,NA,32853,3.48138888888889,1,1,7,223141,22.5280555555556,"top","9",22.5280555555556,22.5363888888889,-6,"-4 TRUE TRUE FALSE 1 top 9",0.1,1
71,"141021_223211","In play, out(s)","X","86.0","CH","71","0","1",2,"032853","2014-10-22T03:28:53Z","474832","430630","Brandon Belt grounds into a force out, shortstop Alcides Escobar to second baseman Omar Infante.   Pablo Sandoval to 3rd.    Hunter Pence out at 2nd.    Brandon Belt to 1st.  ","Forceout",452254,467055,NA,NA,NA,NA,NA,32853,3.48138888888889,1,1,7,223211,22.5363888888889,"top","9",22.5280555555556,22.5363888888889,-6,"-4 TRUE TRUE FALSE 1 top 9",0.1,1
72,"141021_223301","Swinging Strike","S","92.1","FF","72","0","3",3,"033005","2014-10-22T03:30:05Z","434604","430630","Michael Morse strikes out swinging.  ","Strikeout",474832,NA,467055,NA,NA,NA,NA,33005,3.50138888888889,2,1,7,223301,22.5502777777778,"top","9",22.5502777777778,22.5655555555556,-6,"-4 TRUE FALSE TRUE 2 top 9",0.2,1
72,"141021_223325","Called Strike","S","91.9","FF","72","0","3",3,"033005","2014-10-22T03:30:05Z","434604","430630","Michael Morse strikes out swinging.  ","Strikeout",474832,NA,467055,NA,NA,NA,NA,33005,3.50138888888889,2,1,7,223325,22.5569444444444,"top","9",22.5502777777778,22.5655555555556,-6,"-4 TRUE FALSE TRUE 2 top 9",0.2,1
72,"141021_223356","Swinging Strike","S","91.2","FF","72","0","3",3,"033005","2014-10-22T03:30:05Z","434604","430630","Michael Morse strikes out swinging.  ","Strikeout",474832,NA,467055,NA,NA,NA,NA,33005,3.50138888888889,2,1,7,223356,22.5655555555556,"top","9",22.5502777777778,22.5655555555556,-6,"-4 TRUE FALSE TRUE 2 top 9",0.2,1
73,"141021_223749","Called Strike","S","96.9","FT","73","0","3",1,"033416","2014-10-22T03:34:16Z","456715","519326","Lorenzo Cain strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,33416,3.57111111111111,0,1,7,223749,22.6302777777778,"bottom","9",22.6302777777778,22.6438888888889,-6,"-4 FALSE FALSE FALSE 0 bottom 9",0.5,1
73,"141021_223811","Swinging Strike","S","97.3","FF","73","0","3",1,"033416","2014-10-22T03:34:16Z","456715","519326","Lorenzo Cain strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,33416,3.57111111111111,0,1,7,223811,22.6363888888889,"bottom","9",22.6302777777778,22.6438888888889,-6,"-4 FALSE FALSE FALSE 0 bottom 9",0.5,1
73,"141021_223838","Swinging Strike","S","97.7","FF","73","0","3",1,"033416","2014-10-22T03:34:16Z","456715","519326","Lorenzo Cain strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,33416,3.57111111111111,0,1,7,223838,22.6438888888889,"bottom","9",22.6302777777778,22.6438888888889,-6,"-4 FALSE FALSE FALSE 0 bottom 9",0.5,1
74,"141021_223918","Ball","B","96.7","FF","74","2","2",2,"033626","2014-10-22T03:36:26Z","543333","519326","Eric Hosmer grounds out, second baseman Joe Panik to first baseman Brandon Belt.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,33626,3.60722222222222,1,1,7,223918,22.655,"bottom","9",22.655,22.685,-6,"-4 FALSE FALSE FALSE 1 bottom 9",0.2,1
74,"141021_223937","Called Strike","S","97.1","FF","74","2","2",2,"033626","2014-10-22T03:36:26Z","543333","519326","Eric Hosmer grounds out, second baseman Joe Panik to first baseman Brandon Belt.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,33626,3.60722222222222,1,1,7,223937,22.6602777777778,"bottom","9",22.655,22.685,-6,"-4 FALSE FALSE FALSE 1 bottom 9",0.2,1
74,"141021_224005","Foul","S","96.7","FT","74","2","2",2,"033626","2014-10-22T03:36:26Z","543333","519326","Eric Hosmer grounds out, second baseman Joe Panik to first baseman Brandon Belt.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,33626,3.60722222222222,1,1,7,224005,22.6680555555556,"bottom","9",22.655,22.685,-6,"-4 FALSE FALSE FALSE 1 bottom 9",0.2,1
74,"141021_224043","Ball","B","85.4","CU","74","2","2",2,"033626","2014-10-22T03:36:26Z","543333","519326","Eric Hosmer grounds out, second baseman Joe Panik to first baseman Brandon Belt.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,33626,3.60722222222222,1,1,7,224043,22.6786111111111,"bottom","9",22.655,22.685,-6,"-4 FALSE FALSE FALSE 1 bottom 9",0.2,1
74,"141021_224106","In play, out(s)","X","84.0","CU","74","2","2",2,"033626","2014-10-22T03:36:26Z","543333","519326","Eric Hosmer grounds out, second baseman Joe Panik to first baseman Brandon Belt.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,33626,3.60722222222222,1,1,7,224106,22.685,"bottom","9",22.655,22.685,-6,"-4 FALSE FALSE FALSE 1 bottom 9",0.2,1
75,"141021_224155","Called Strike","S","97.2","FF","75","2","3",3,"033916","2014-10-22T03:39:16Z","425545","519326","Josh Willingham strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,33916,3.65444444444444,2,1,7,224155,22.6986111111111,"bottom","9",22.6986111111111,22.7341666666667,-6,"-4 FALSE FALSE FALSE 2 bottom 9",0.1,1
75,"141021_224217","Called Strike","S","83.7","CU","75","2","3",3,"033916","2014-10-22T03:39:16Z","425545","519326","Josh Willingham strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,33916,3.65444444444444,2,1,7,224217,22.7047222222222,"bottom","9",22.6986111111111,22.7341666666667,-6,"-4 FALSE FALSE FALSE 2 bottom 9",0.1,1
75,"141021_224238","Foul","S","97.4","FF","75","2","3",3,"033916","2014-10-22T03:39:16Z","425545","519326","Josh Willingham strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,33916,3.65444444444444,2,1,7,224238,22.7105555555556,"bottom","9",22.6986111111111,22.7341666666667,-6,"-4 FALSE FALSE FALSE 2 bottom 9",0.1,1
75,"141021_224309","Ball","B","97.4","FF","75","2","3",3,"033916","2014-10-22T03:39:16Z","425545","519326","Josh Willingham strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,33916,3.65444444444444,2,1,7,224309,22.7191666666667,"bottom","9",22.6986111111111,22.7341666666667,-6,"-4 FALSE FALSE FALSE 2 bottom 9",0.1,1
75,"141021_224335","Ball","B","97.1","FF","75","2","3",3,"033916","2014-10-22T03:39:16Z","425545","519326","Josh Willingham strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,33916,3.65444444444444,2,1,7,224335,22.7263888888889,"bottom","9",22.6986111111111,22.7341666666667,-6,"-4 FALSE FALSE FALSE 2 bottom 9",0.1,1
75,"141021_224403","Swinging Strike","S","84.9","CU","75","2","3",3,"033916","2014-10-22T03:39:16Z","425545","519326","Josh Willingham strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,33916,3.65444444444444,2,1,7,224403,22.7341666666667,"bottom","9",22.6986111111111,22.7341666666667,-6,"-4 FALSE FALSE FALSE 2 bottom 9",0.1,1
1,"141022_191156","Ball","B","96.1","FF","1","3","2",0,"000822","2014-10-23T00:08:22Z","453923","570649","Gregor Blanco homers (1) on a line drive to right field.  ","Home Run",NA,NA,NA,"T","0","1","1",822,0.139444444444444,0,0,0,191156,19.1988888888889,"top","1",19.1988888888889,19.2408333333333,0,"0 FALSE FALSE FALSE 0 top 1",0.9,2
1,"141022_191210","Called Strike","S","95.8","FF","1","3","2",0,"000822","2014-10-23T00:08:22Z","453923","570649","Gregor Blanco homers (1) on a line drive to right field.  ","Home Run",NA,NA,NA,"T","0","1","1",822,0.139444444444444,0,0,0,191210,19.2027777777778,"top","1",19.1988888888889,19.2408333333333,0,"0 FALSE FALSE FALSE 0 top 1",0.9,2
1,"141022_191228","Ball","B","96.6","FF","1","3","2",0,"000822","2014-10-23T00:08:22Z","453923","570649","Gregor Blanco homers (1) on a line drive to right field.  ","Home Run",NA,NA,NA,"T","0","1","1",822,0.139444444444444,0,0,0,191228,19.2077777777778,"top","1",19.1988888888889,19.2408333333333,0,"0 FALSE FALSE FALSE 0 top 1",0.9,2
1,"141022_191245","Foul","S","95.4","FF","1","3","2",0,"000822","2014-10-23T00:08:22Z","453923","570649","Gregor Blanco homers (1) on a line drive to right field.  ","Home Run",NA,NA,NA,"T","0","1","1",822,0.139444444444444,0,0,0,191245,19.2125,"top","1",19.1988888888889,19.2408333333333,0,"0 FALSE FALSE FALSE 0 top 1",0.9,2
1,"141022_191310","Foul","S","96.7","FF","1","3","2",0,"000822","2014-10-23T00:08:22Z","453923","570649","Gregor Blanco homers (1) on a line drive to right field.  ","Home Run",NA,NA,NA,"T","0","1","1",822,0.139444444444444,0,0,0,191310,19.2194444444444,"top","1",19.1988888888889,19.2408333333333,0,"0 FALSE FALSE FALSE 0 top 1",0.9,2
1,"141022_191344","Ball","B","97.4","FF","1","3","2",0,"000822","2014-10-23T00:08:22Z","453923","570649","Gregor Blanco homers (1) on a line drive to right field.  ","Home Run",NA,NA,NA,"T","0","1","1",822,0.139444444444444,0,0,0,191344,19.2288888888889,"top","1",19.1988888888889,19.2408333333333,0,"0 FALSE FALSE FALSE 0 top 1",0.9,2
1,"141022_191403","Foul","S","97.2","FF","1","3","2",0,"000822","2014-10-23T00:08:22Z","453923","570649","Gregor Blanco homers (1) on a line drive to right field.  ","Home Run",NA,NA,NA,"T","0","1","1",822,0.139444444444444,0,0,0,191403,19.2341666666667,"top","1",19.1988888888889,19.2408333333333,0,"0 FALSE FALSE FALSE 0 top 1",0.9,2
1,"141022_191427","In play, run(s)","X","97.6","FF","1","3","2",0,"000822","2014-10-23T00:08:22Z","453923","570649","Gregor Blanco homers (1) on a line drive to right field.  ","Home Run",NA,NA,NA,"T","0","1","1",822,0.139444444444444,0,0,0,191427,19.2408333333333,"top","1",19.1988888888889,19.2408333333333,0,"0 FALSE FALSE FALSE 0 top 1",0.9,2
2,"141022_191511","Called Strike","S","97.0","FF","2","2","1",1,"001217","2014-10-23T00:12:17Z","605412","570649","Joe Panik flies out to right fielder Nori Aoki.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,1217,0.204722222222222,0,0,1,191511,19.2530555555556,"top","1",19.2530555555556,19.2658333333333,-1,"-1 FALSE FALSE FALSE 0 top 1",0.8,2
2,"141022_191525","Ball","B","87.9","FA","2","2","1",1,"001217","2014-10-23T00:12:17Z","605412","570649","Joe Panik flies out to right fielder Nori Aoki.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,1217,0.204722222222222,0,0,1,191525,19.2569444444444,"top","1",19.2530555555556,19.2658333333333,-1,"-1 FALSE FALSE FALSE 0 top 1",0.8,2
2,"141022_191540","Ball","B","86.0","CH","2","2","1",1,"001217","2014-10-23T00:12:17Z","605412","570649","Joe Panik flies out to right fielder Nori Aoki.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,1217,0.204722222222222,0,0,1,191540,19.2611111111111,"top","1",19.2530555555556,19.2658333333333,-1,"-1 FALSE FALSE FALSE 0 top 1",0.8,2
2,"141022_191557","In play, out(s)","X","97.5","FF","2","2","1",1,"001217","2014-10-23T00:12:17Z","605412","570649","Joe Panik flies out to right fielder Nori Aoki.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,1217,0.204722222222222,0,0,1,191557,19.2658333333333,"top","1",19.2530555555556,19.2658333333333,-1,"-1 FALSE FALSE FALSE 0 top 1",0.8,2
3,"141022_191634","Called Strike","S","99.8","FF","3","1","3",2,"001347","2014-10-23T00:13:47Z","457763","570649","Buster Posey strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,1347,0.229722222222222,1,0,1,191634,19.2761111111111,"top","1",19.2761111111111,19.2925,-1,"-1 FALSE FALSE FALSE 1 top 1",0.6,2
